Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
38120,5RrHzXKmwVd5BCq4UzyJPd,Arctic Monkeys,Favourite Worst Nightmare,D is for Dangerous,63,138106,False,0.555,0.925,1,-4.689,1,0.0362,1.09e-05,0.000161,0.0659,0.77,145.061,4,garage
2983,0UvMeaPWStJGuXMe89bAoJ,Inspector;Panteon Rococo,"A2Í 5Uena!, Vol 2",Amargo Adios,45,241171,False,0.599,0.845,2,-6.05,0,0.0389,0.0282,0.0,0.0749,0.858,74.992,4,alt-rock
2913,3JyvSSU0VnlMUsQckyEVfX,grandson,a modern tragedy vol. 2,Darkside,62,229531,True,0.497,0.701,7,-6.834,1,0.119,0.000568,0.000287,0.352,0.18,76.918,4,alt-rock
2363,0eNfURq0r0oNSwFyw1VuVT,The 1975,Being Funny In A Foreign Language,Looking For Somebody (To Love),72,178617,True,0.522,0.957,2,-4.924,1,0.0687,0.0515,0.0014,0.144,0.917,170.91,4,alt-rock
38721,3Dnr5MmVE22xUyZXqMPbQf,The Black Angels,Passover,Young Men Dead,50,332253,False,0.46,0.74,2,-5.849,1,0.0303,0.000203,0.0385,0.124,0.0808,129.611,4,garage
38659,07fB2SZNaI4otc0eqMhJWN,Maribou State,Portraits,Home,57,195861,False,0.743,0.547,2,-8.326,1,0.0585,0.526,0.912,0.201,0.479,100.024,4,garage
38220,3qqeDnTGXgRftw1RZj4Jv2,Summer Salt,Driving to Hawaii,Sweet to Me,55,204306,False,0.563,0.51,9,-6.751,1,0.0283,0.677,4.18e-06,0.305,0.501,97.463,4,garage
2380,4jZDioY5bkeiNBGK4lGrlA,Staind,Metal,Eyes Wide Open,0,210600,False,0.29,0.936,1,-3.876,0,0.211,0.000481,0.0275,0.0573,0.432,167.818,3,alt-rock
38898,1MLSapqfstkBKQHYThLere,The Saints,Eternally Yours,Private Affair - 2004 Remaster,27,125026,False,0.255,0.955,4,-4.835,1,0.0946,3.55e-05,0.828,0.398,0.748,188.441,4,garage
38776,4obFiuUAbDwJAULbJGQS7V,The Grogans,Grogan Grove,Abando,25,281493,False,0.705,0.448,10,-9.223,1,0.0437,0.00116,0.00863,0.119,0.473,128.059,4,garage
2509,0zdzgfhY18Au7dD1hOrTrX,Bishop Briggs,Fifty Shades Freed (Original Motion Picture Soundtrack),Never Tear Us Apart,59,194826,False,0.372,0.6,4,-6.027,0,0.0351,0.00643,3.37e-05,0.139,0.0753,188.96,3,alt-rock
2067,2q9STTSwMoEVLyvlNZyOdA,Weezer,Rock Brandneu,Records,0,208920,False,0.658,0.773,11,-5.119,1,0.0244,0.000901,0.0,0.194,0.66,100.006,4,alt-rock
38777,5XLcdjYova5xBolf7FjN5a,Pogo Car Crash Control,Fréquence violence,Recommence à zéro,26,238973,True,0.521,0.87,8,-5.657,0,0.0402,0.000473,0.318,0.136,0.356,73.487,4,garage
38589,3ZQGdO1gA9r1ip0cC03kJn,Beddy Rays,Lost Found Beat Around,Fool Around,28,207578,False,0.418,0.903,1,-4.567,1,0.0443,0.00162,4.5e-05,0.118,0.683,79.886,4,garage
38506,2INGAkBBaIE4WskdmHt7Wg,Pity Party (Girls Club),Libra (acoustic),Libra,46,122019,False,0.607,0.234,7,-9.955,1,0.0647,0.95,1.81e-06,0.0865,0.519,75.391,4,garage
38564,4yIwQf4KgQ4in1z9wiBl2q,The Vanns,Scattered By Sundown,Fall For You,28,210933,False,0.583,0.68,1,-5.086,0,0.0606,0.0525,5.33e-06,0.0492,0.645,90.997,4,garage
38650,7rOcHMYABCWUrgZWzQoLem,Gorgon City;Anne-Marie,Sirens,Elevate,38,221720,False,0.621,0.808,4,-7.85,0,0.0346,0.00218,0.642,0.263,0.403,121.984,4,garage
2187,3AjZqmRivJhEVqbliY3yJa,Marilyn Manson,Anthems for Witches 2022,I Put A Spell On You,1,216735,True,0.611,0.801,11,-5.894,0,0.0733,0.00119,0.513,0.23,0.408,96.875,3,alt-rock
2471,7x8dCjCr0x6x2lXKujYD34,Foo Fighters,"Echoes, Silence, Patience & Grace",The Pretender,79,269373,False,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,4,alt-rock
38369,0dEhydwCE5Og4PLKyjfqMR,The Growlers,Chinese Fountain,Going Gets Tough,62,208613,False,0.501,0.769,8,-6.257,1,0.0326,0.225,0.0,0.109,0.737,162.047,4,garage
2393,1QcpKf67hgqKFa3mLp9KfL,La Ley,Rock un sentimiento vol. I,Prisioneros De La Piel,0,201146,False,0.733,0.282,4,-17.764,0,0.0381,0.0487,0.0139,0.0834,0.92,132.04,4,alt-rock
38247,3YEJdEdn6Cxn2RbxSvPQU3,Possessed by Paul James,Feed the Family,Shoulda' Known Better,35,220000,True,0.497,0.76,9,-5.121,1,0.0788,0.264,0.0,0.133,0.689,72.569,4,garage
38815,1Vpn6lsq9JYwPa7oJMK42A,Phase II,Reachin',Reachin' - Brotherhood Mix,25,352120,False,0.724,0.913,0,-6.313,1,0.18,0.0118,0.0,0.0801,0.804,120.873,4,garage
38076,0kHwTHf8ye0mSd66pwcrEN,The Heavy,The House That Dirt Built,How You Like Me Now,61,217493,False,0.647,0.71,0,-4.692,1,0.029,0.000973,0.703,0.0777,0.268,110.059,4,garage
38615,1Jujbj1ZkRrflbhsFpu3Th,Jurassic Shark,Overflow,Arrowhead,27,173277,False,0.38,0.866,1,-8.542,0,0.0287,5.92e-05,0.29,0.152,0.963,99.269,4,garage
2962,0haXiRi57j2xQo5a3WkzqV,Palaye Royale,The Bastards,Lonely,68,186249,True,0.622,0.619,2,-6.4,0,0.0561,0.0624,0.0,0.081,0.483,147.965,4,alt-rock
2347,7HQb4hccUNRrB7tqQht0MH,Los Prisioneros,Rock un sentimiento vol. I,Tren Al Sur,0,336933,False,0.676,0.67,9,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,alt-rock
2074,0lpdGobBIXUFiPaZpDR1Bj,Skillet,Rock Brandneu,Surviving the Game,0,238870,False,0.535,0.979,8,-3.593,1,0.0597,0.000666,0.0,0.084,0.432,103.996,4,alt-rock
2329,5AOrknyCsTI1KUBr92efWi,Chris Tomlin,Alternative Christmas 2022,Little Drummer Boy,0,215373,False,0.699,0.585,7,-5.755,1,0.0297,0.246,0.000329,0.0975,0.757,124.054,4,alt-rock
38593,4xlrSRe67LDo9DdoTduDUr,Together Pangea,Bulls and Roosters,Kenmore Ave.,27,165904,True,0.499,0.96,6,-4.589,0,0.0718,0.0002,0.00104,0.0934,0.731,154.104,4,garage
38093,4yffABDkB5A9flvr9vQFck,The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),Howlin' for You,66,191956,False,0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.104,0.38,132.921,4,garage
38407,0SfIHS5x1gOCVVvnYFbw26,Mild High Club,Timeline,Windowpane,54,237300,False,0.507,0.722,1,-8.164,1,0.0239,9.91e-06,0.0483,0.132,0.303,88.998,4,garage
38139,3bii9c40VDelxLZqD8bA5v,Sly Withers,Radio,Radio,37,174480,False,0.434,0.88,11,-3.792,1,0.0691,5.34e-05,0.0,0.204,0.583,157.956,4,garage
2134,1M8LMTTEajUuw7AN0g4f4i,Megadeth,Halloween Metal Nights,Holy Wars...The Punishment Due - Remastered,2,392600,False,0.327,0.985,11,-3.941,1,0.151,0.00177,0.108,0.351,0.218,125.232,4,alt-rock
2103,73jVPicY2G9YHmzgjk69ae,The 1975,The 1975,Robbers,71,254509,False,0.621,0.692,4,-6.858,1,0.0291,0.000363,1.75e-05,0.335,0.381,99.806,4,alt-rock
2009,4CeeEOM32jQcH3eN9Q2dGj,Nirvana,Nevermind (Remastered),Smells Like Teen Spirit,83,301920,False,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,alt-rock
38926,46ogzYyp9VeHiEOFRayc12,The Grogans,Just What You Want,Kayak,24,181931,False,0.702,0.425,9,-8.348,0,0.0407,0.206,0.0109,0.115,0.526,130.079,4,garage
2543,45n1UykYUNp1LgRt8auL4U,Gondwana,Modo trabajación,Dime - 2008 Remaster,0,256026,False,0.787,0.534,7,-7.779,0,0.0582,0.114,5.34e-06,0.114,0.897,152.131,4,alt-rock
38189,5lN1EH25gdiqT1SFALMAq1,The Black Keys,El Camino,Gold on the Ceiling,70,224333,False,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,4,garage
2010,0AUyNF6iFxMNQsNx2nhtrw,grandson,Blood // Water,Blood // Water,75,216720,False,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,4,alt-rock
2919,1TmBaKkDUu0akM9xzSxRia,Red Hot Chili Peppers,Return of the Dream Canteen,Bag of Grins,62,306434,False,0.486,0.812,0,-6.244,1,0.0553,0.0106,0.0116,0.201,0.303,112.648,4,alt-rock
38330,3RzODwCPVdLvmYYcIJxTNS,The Greenhornes,Gun for You,Good Times,30,131066,False,0.434,0.847,9,-4.546,1,0.0357,0.00473,0.0605,0.147,0.962,132.557,4,garage
2639,79vchPw6mA5F3b4Ft2TqDT,Los Caligaris,Razón (En Vivo) - Single,Razón - En Vivo,47,204583,False,0.533,0.87,6,-5.996,1,0.0679,0.109,0.0,0.951,0.588,152.254,4,alt-rock
38400,1pJwEPkqfgtmV68vYQ7RyD,Gorgon City;DRAMA,Olympia,Nobody,59,199013,False,0.697,0.664,1,-8.962,1,0.0275,0.0256,0.0173,0.112,0.265,120.041,4,garage
2827,7vP1ftuN13Tq2j9gVlEm1l,Los Caligaris;Pedro Fernández,Vivir Así Es Morir de Amor,Vivir Así Es Morir de Amor,45,195406,False,0.704,0.739,11,-6.015,0,0.0588,0.25,0.0,0.0144,0.809,109.992,4,alt-rock
2767,06WUUNf7q18NZfjIsQFsfa,Slayer,Repentless,Delusions of Saviour,73,115413,False,0.223,0.805,8,-8.969,1,0.037,0.000179,0.814,0.0849,0.25,168.165,4,alt-rock
38084,4fPBB44eDH71YohayI4eKV,The Strokes,First Impressions Of Earth,You Only Live Once,72,189226,False,0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,4,garage
38294,3m8WfAZsobnyHO3CkKu4v3,King Stingray,Hey Wanhaka,Hey Wanhaka,33,235374,False,0.514,0.755,9,-9.03,0,0.0376,0.16,8.47e-05,0.212,0.447,92.074,4,garage
2064,7yI7YDsXGrwUX8sFTXXnVV,Weezer,Los Clásicos del Pop 90s,Say It Ain't So,1,258825,False,0.635,0.551,3,-7.136,1,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,4,alt-rock
2284,4vvCo9Lxak9UqHVOyFmjFT,Rob Zombie,Pumpkin Patch Hits,Living Dead Girl,0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,alt-rock
38453,6MqqJ0OVjaYeiWUSMOAK8x,Club Kuru,Meet Your Maker,Film Credits,49,222000,False,0.544,0.478,9,-8.193,0,0.0318,0.56,0.0855,0.139,0.356,118.894,4,garage
38573,4UF1eupXP9Zz5GpYepyOxI,The Strokes,First Impressions Of Earth,Razorblade,57,208133,False,0.394,0.859,9,-3.851,1,0.0409,0.00201,0.233,0.1,0.511,136.075,5,garage
2616,4Wj52fsynPssW52HDQuzrt,Watt White,Eye Of The Storm,Eye Of The Storm,65,199008,False,0.534,0.942,2,-4.15,0,0.0677,0.0121,0.0,0.141,0.629,95.126,4,alt-rock
2998,1N8MFkbeTDjVmUaVnYVKFg,Patricio Rey y sus Redonditos de Ricota,Momo Sampler,La Murga de la Virgencita,44,294733,False,0.557,0.896,4,-6.52,0,0.0346,0.000931,0.000186,0.339,0.561,101.073,4,alt-rock
2370,5O9Dz0h08LuBi0aVvDcylh,Skillet,Unleashed,The Resistance,69,232066,False,0.483,0.941,2,-3.598,0,0.0575,0.000526,3.5e-06,0.31,0.503,156.033,4,alt-rock
38880,17ahSrFGTLNAEAquP1P88n,Kasabian,Velociraptor!,Goodbye Kiss,54,243960,False,0.615,0.836,7,-4.648,1,0.0419,0.0788,0.0,0.62,0.877,123.005,4,garage
38027,5fClRRa7P9nPIpstj50veV,Arctic Monkeys,The Car,Mr Schwartz,0,210012,False,0.569,0.335,11,-13.637,0,0.0322,0.802,0.018,0.0834,0.388,127.587,4,garage
38607,4VYc3oR2FH4ea4HYn07fBF,The Vines,Wicked Nature,Green Utopia,56,145975,False,0.642,0.81,2,-4.561,1,0.0617,0.0185,6.38e-06,0.0555,0.851,137.009,4,garage
2125,4YZg4UXqhMoUM40aPNIX1v,Counting Crows;Vanessa Carlton,OO's Music Grandi Successi,Big Yellow Taxi,1,226826,False,0.674,0.867,1,-4.329,1,0.0462,0.00199,0.0,0.206,0.821,88.04,4,alt-rock
38833,7aqNbqNIgd06EhnahNyZ48,Japanther,Skuffed Up My Huffy,Tender People,25,106080,False,0.641,0.844,1,-6.542,0,0.0655,0.0742,0.726,0.0788,0.523,96.298,4,garage
2407,0ADZ5dmXhlfzjMw6lefoPl,Nickelback,All the Right Reasons,Far Away,73,238173,False,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,4,alt-rock
2682,5cUH0jGZStImc41LbHSjhA,Machine Head,Groove Metal Roots & Branches,Davidian,1,296626,False,0.276,0.937,7,-6.952,1,0.163,0.000531,0.123,0.227,0.306,153.814,3,alt-rock
38908,2hK67eTuNLPcrzYqB4BjZO,The Vines,Wicked Nature,Metal Zone,57,144860,False,0.506,0.88,7,-5.005,0,0.0523,0.00256,0.266,0.191,0.283,132.162,4,garage
38156,57asCheDC0X1S9QnyTsmOQ,Mellow Fellow,Dancing,Dancing,56,282671,False,0.373,0.474,8,-7.856,0,0.031,0.736,9.26e-05,0.287,0.387,101.918,4,garage
38670,5dzTfHXcdHjxoJbpdy4DUu,The Heavy;The Dap-Kings Horns,How You Like Me Now EP,Coleen feat. The Dap-Kings Horns,46,179847,False,0.687,0.69,5,-4.96,0,0.0527,0.13,0.0,0.122,0.786,83.019,4,garage
38690,5fpj84RsT9cOTfWUCxBTXu,Royal Blood,Royal Blood,Little Monster,59,212309,False,0.454,0.882,5,-4.251,1,0.06,0.00122,0.00156,0.138,0.497,95.999,4,garage
38012,7nzsY8vlnKdvGOEE0rjAXZ,Arctic Monkeys,AM,Arabella,78,207356,False,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,4,garage
38983,3Sy3iV9SeAcahy9E6YpohE,The Spits,VOL.V,Tomorrows Children,23,131920,False,0.351,0.974,11,-1.145,0,0.0666,0.00574,0.743,0.105,0.375,105.329,4,garage
2541,6E19yW617WrbdplRUt8cvf,The Shins,Home At Christmas,Wonderful Christmastime,0,146520,False,0.634,0.689,11,-5.406,1,0.0307,0.0109,0.0,0.114,0.899,140.071,4,alt-rock
2139,4R7cuj0TvkNxURIAKReRh9,Andrés Calamaro,Música para casa,Transito Lento,0,194080,False,0.704,0.533,9,-6.94,0,0.0315,0.587,1.64e-05,0.254,0.695,94.056,4,alt-rock
38136,1csCVXWrL0aJgIZupMOIMV,Mount Kimbie,Eat Your Own Ears Recordings EP 1 / 2,SE15,8,201373,False,0.449,0.499,10,-10.375,0,0.0342,0.77,0.821,0.0981,0.395,82.008,4,garage
2260,3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,By the Way (Deluxe Edition),Can't Stop,82,269000,False,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,4,alt-rock
2951,48XkVAagIoQHCsOlJtXUd5,half•alive,"Now, Not Yet",still feel.,66,247786,False,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,4,alt-rock
2473,0jOSpB2zK2O0SNxj8ZT5lp,Chris Tomlin,How Great Is Our God: The Essential Collection,How Great Is Our God,64,305426,False,0.318,0.573,1,-5.653,1,0.0324,0.107,0.0,0.0854,0.0765,156.054,4,alt-rock
2165,4U1WGnRxI57j3Ebi9A3HtD,Marilyn Manson,TOKYO - HALLOWEEN -,アイ・プット・ア・スペル・オン・ユー,0,216735,True,0.611,0.801,11,-5.894,0,0.0733,0.00119,0.513,0.23,0.408,96.875,3,alt-rock
2846,6F5aVSame3xjIbO4bhzTsM,Juan Ingaramo,Summer Pack,Por Amarte,46,236890,False,0.703,0.813,7,-5.546,1,0.054,0.33,8.31e-06,0.0782,0.79,140.01,4,alt-rock
2980,3M6auAoAoVyPGxNxe1jcXw,Charlie Brown Jr.,Camisa 10 joga bola até na chuva,Só pra vadiar,44,244760,False,0.623,0.946,2,-4.199,0,0.0486,0.172,6.01e-06,0.066,0.922,108.016,4,alt-rock
2226,5KoRwyRC1Yp3fTQQuZeMbM,Jimmy Eat World,Alternative Christmas 2022,Christmas Card,0,173560,False,0.196,0.93,11,-5.131,1,0.0519,0.0116,0.00214,0.105,0.566,194.319,4,alt-rock
38236,3kwtAEYzWabYBdSIfjoNmL,Dan Auerbach,Keep It Hid,The Prowl,55,196386,False,0.37,0.755,8,-5.812,1,0.0552,0.204,0.0266,0.663,0.595,85.377,4,garage
38652,4Grli0SlPSpMKAJDeZURG2,Crumb,Locket,Recently Played,51,120454,False,0.57,0.334,5,-11.046,0,0.031,0.695,0.226,0.226,0.124,112.015,3,garage
2692,4IAzk848l23vRjil53e0nK,Eels,Alternative Christmas 2022,Everything's Gonna Be Cool This Christmas,0,170949,False,0.393,0.893,3,-6.955,1,0.0605,0.00118,0.000278,0.135,0.756,156.326,4,alt-rock
2191,0JtccJIQR0zb4t2SSdsGeN,Marilyn Manson,Halloween Scary Party,Sweet Dreams (Are Made Of This),0,293293,False,0.221,0.664,0,-5.242,0,0.0379,0.0039,0.657,0.239,0.101,186.044,4,alt-rock
2861,7cpC2EuFMexgy392K13RZb,Red Hot Chili Peppers,Return of the Dream Canteen,Fake as Fu@k,66,262373,True,0.599,0.777,8,-6.037,0,0.0922,0.0355,0.00301,0.0936,0.401,132.252,4,alt-rock
2306,46gSk82duJtX3TTA182ruG,Franz Ferdinand,This fffire,This fffire - New Version,76,218080,False,0.442,0.887,4,-5.943,0,0.1,0.0259,4.57e-06,0.0655,0.637,146.358,4,alt-rock
38371,2ThdB23G9Rgf1ExndFGEEg,The Strokes,Comedown Machine,Tap Out,56,222360,False,0.737,0.745,9,-5.944,1,0.0351,0.0176,0.381,0.306,0.629,115.989,4,garage
38579,45oYjrEnlICcBzPjWyK9E3,Dear Seattle,Someday,Aside Again,27,265680,False,0.322,0.842,9,-4.589,1,0.0407,0.00248,8.57e-06,0.113,0.464,165.95,4,garage
38912,6tmhj0bHOtnwHMMOfmBgDF,CIVIC,Future Forecast,Another Day,25,85573,False,0.314,0.9,10,-4.216,0,0.0665,0.000138,0.536,0.21,0.398,106.816,4,garage
2482,0wMGxaOeu5zZfbx3gWctMx,Los Abuelos De La Nada,Rock x siempre,Mil Horas,0,165186,False,0.706,0.474,7,-8.55,0,0.0598,0.242,0.0,0.0789,0.545,99.776,4,alt-rock
38605,5KcWjNtUm8gnNEMsfAYxlt,Tommy James & The Shondells,Anthology,Draggin' the Line,52,165866,False,0.68,0.519,1,-11.437,0,0.066,0.0504,1.13e-05,0.197,0.667,114.533,4,garage
38387,5ZGJbNGdtpgVtPGYNOCCMG,Beddy Rays,Beddy Rays,Brin's Song,31,189843,False,0.225,0.402,0,-9.13,1,0.0332,0.367,0.0,0.375,0.373,84.848,4,garage
2320,1CfKabrnieuwFYodtDZvvw,Bullet For My Valentine,Release Your ANGER,Shatter - Edit,0,281757,False,0.413,0.923,9,-4.487,1,0.053,9.24e-06,0.00102,0.0883,0.504,150.059,4,alt-rock
38711,1DJVvKIX6niMWGUitYkM1f,Reignwolf,Hear Me Out,Black and Red,58,219522,False,0.368,0.921,8,-4.897,0,0.0919,0.000716,0.0449,0.295,0.451,119.113,3,garage
2755,7AOdyU64RafmvJUL4WMotN,X Ambassadors;Erich Lee,Me Before You (Original Motion Picture Soundtrack),Unsteady - Erich Lee Gravity Remix,64,204586,False,0.345,0.574,2,-7.431,1,0.0435,0.0112,1.61e-05,0.343,0.0736,116.679,4,alt-rock
38959,2XkkSM1CCpY1ljqohN5ldg,Cyberbully Mom Club,Outdoor Activities,Drunk Text Romance,48,120412,False,0.504,0.162,7,-18.266,1,0.0822,0.925,0.103,0.128,0.185,111.861,4,garage
2430,4kFnQ7jcMoT12WJgkUP3vJ,Barns Courtney,Helloween Party,Hellfire,0,168853,False,0.529,0.846,4,-5.513,0,0.0483,0.244,0.0,0.205,0.69,93.979,4,alt-rock
38951,4ZOv9mx6Lz7RRaBFi5UNaE,Nosaj Thing,Views/Octopus EP,Aquarium,50,184000,False,0.635,0.655,0,-9.521,1,0.0484,0.15,0.553,0.129,0.271,91.026,4,garage
38950,3zPfyVThoCzQ6IB5CSGDTz,Gorgon City;DRAMA,You’ve Done Enough,You've Done Enough,55,213546,False,0.685,0.791,0,-6.628,1,0.0337,0.016,0.153,0.703,0.539,125.052,4,garage
38393,1Uk1h5QunOruEzfSanKyVw,The Grogans,Just What You Want,No Sleep,30,152973,False,0.574,0.819,4,-4.763,0,0.0302,0.00311,3.33e-05,0.133,0.61,92.905,4,garage
2207,42T2QQv3xgBlpQxaSP7lnK,Creed,Weathered,One Last Breath,72,238240,False,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,4,alt-rock
2237,1zKsMKyoroSE4Pw41NJREK,No Doubt;Bounty Killer,OO's Music Grandi Successi,Hey Baby,0,207040,False,0.705,0.871,11,-3.557,0,0.123,0.0618,0.0,0.226,0.749,93.625,4,alt-rock
38004,086myS9r57YsLbJpU0TgK9,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,88,161123,False,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4,garage
2345,6dxbdD5E6SILwAfBk5NTC2,Los Prisioneros,Rock un sentimiento vol. I,Estrechez De Corazón,0,383573,False,0.66,0.742,11,-8.08,1,0.034,0.00151,4.04e-06,0.15,0.46,130.271,4,alt-rock
2963,4pRYWucBrSGVwY95PWw4do,Hillsong UNITED;Brooke Ligertwood,All Of The Above,Hosanna,61,330360,False,0.404,0.634,1,-4.772,0,0.0311,0.0371,0.00209,0.182,0.0943,153.951,4,alt-rock
38134,20j7B6mL9gnNvG3ic6Vwh5,The Hives,Veni Vidi Vicious,Hate To Say I Told You So,69,200693,False,0.459,0.931,5,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,4,garage
38649,30P9lEmeBNdDPbnwrfeIjm,Polish Club,Rock n Roll Christmas,I Hate You But You Gotta Stay (On Christmas Day),0,183498,False,0.243,0.942,0,-3.93,1,0.118,0.0111,0.000386,0.737,0.517,168.198,4,garage
38052,6oWXWkwHKREYlBNuBCitFP,Dreamgirl,Illuminaughty,Teenage Blue,60,234968,False,0.178,0.457,11,-7.48,1,0.0312,0.834,0.0244,0.133,0.128,180.343,3,garage
2457,1jJci4qxiYcOHhQR247rEU,MGMT,Oracular Spectacular,Kids,78,302840,False,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,4,alt-rock
2300,0EfsDEYaSjGYd66Pr881nq,The Neighbourhood,Wiped Out!,Cry Baby,74,235160,False,0.581,0.656,4,-4.891,0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,4,alt-rock
38171,1kBM7AURqQTIXFePNVpEwP,Jack White,Sixteen Saltines,Love Is Blindness,56,198613,False,0.266,0.74,10,-7.972,0,0.0788,0.0513,0.00426,0.162,0.5,48.578,4,garage
2459,49qEikVVPd6PgH6S2pbXjZ,Bryce Fox,Heaven on Hold,Horns,66,217625,False,0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,4,alt-rock
2943,5DLN0LQbIAD28k53GJfRPq,Anthrax,Halloween Metal Nights,Indians,1,341066,False,0.349,0.983,4,-5.969,0,0.0564,0.00065,0.000892,0.0365,0.422,105.571,4,alt-rock
38069,5Z5nbOXhsSbySVC7WUc6y9,Arctic Monkeys,Tranquility Base Hotel & Casino,Four Out Of Five,61,312346,False,0.601,0.863,0,-4.31,1,0.0685,0.0626,0.0,0.0717,0.676,130.189,4,garage
38223,3ODl8J0TZAykdMCtCIO28n,Jack White;Alicia Keys,As I Am (Expanded Edition),Another Way to Die,57,262240,False,0.486,0.765,4,-4.23,0,0.128,0.0239,3.02e-05,0.11,0.386,141.933,4,garage
2474,4WmMZtbFw54OYKrqVKVupx,Los Tipitos,Grandes exitos,Brujería,50,182079,False,0.589,0.842,2,-5.309,1,0.0378,0.000373,0.0172,0.259,0.273,104.024,4,alt-rock
2463,3Y4rUyw7XBCK6hGHCOt6rp,The Strokes,Comedown Machine,"Call It Fate, Call It Karma",72,204773,False,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4,alt-rock
2005,7vguMCv8uVuZLiQJ156u3Z,Sam Tinnesz;Yacht Money,Play with Fire (feat. Yacht Money),Play with Fire (feat. Yacht Money),76,180690,False,0.573,0.539,2,-6.091,0,0.0322,0.0162,1.16e-05,0.105,0.39,75.012,4,alt-rock
2842,4KuCdksNtIbdPVRfJGHrUX,La 25,Mundo Perfecto,Chica Suburbana,45,152533,False,0.497,0.924,1,-3.915,0,0.105,0.115,0.0,0.197,0.962,175.509,3,alt-rock
2326,2eXCP4kLEm5b11TH2MVas6,Chris Tomlin;Audrey Assad,Santa's Christmas List,Winter Snow,0,212773,False,0.444,0.33,2,-15.594,1,0.262,0.954,1.49e-06,0.676,0.308,95.47,4,alt-rock
38121,4DkeNKHcmZo2Z0Eb1XcaNC,The Memories,Love Is the Law,Go Down on You,56,60693,False,0.591,0.488,1,-9.229,1,0.11,0.937,0.786,0.11,0.697,136.516,4,garage
38466,6EMhO2CuQZ3u7ZKDRuf560,Arctic Monkeys,Humbug,Fire And The Thud,53,237533,False,0.566,0.61,2,-11.228,1,0.0388,0.165,0.006,0.215,0.406,114.904,4,garage
2893,5rsiXpifJ6NLCpdhTgOWU6,The Presidents Of The United States Of America,Pure Frosting,Cleveland Rocks,43,153093,False,0.438,0.816,1,-7.573,1,0.0564,0.0171,0.0,0.382,0.644,148.244,4,alt-rock
2013,6QvYmrqFKRSVrcVgvoA7Ar,Red Hot Chili Peppers,All That Really Matters - Just Hits,Tippa My Tongue,4,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,alt-rock
2694,3W73vndiqDkaYwYjSMaSWu,Rend Collective,Santa's Christmas List,Ding Dong Merrily On High (The Celebration's Starting),0,117226,False,0.696,0.715,7,-7.741,1,0.0314,0.34,0.0,0.18,0.959,130.021,4,alt-rock
2387,5gRjZANENPGzKGrOsBIVUa,Bush,Post-Millennial Noise,Headful of Ghosts,0,261293,False,0.432,0.706,5,-5.061,1,0.0426,0.00108,0.0,0.378,0.29,136.981,4,alt-rock
2523,2riJzw9rShSNaC2GAUn9cY,The Afters,The Beginning & Everything After,Fear No More,56,202478,False,0.501,0.587,10,-5.587,1,0.0282,0.218,0.0,0.0886,0.279,82.017,4,alt-rock
38274,6xQVup4QTMbLsumB0q2WiQ,Dear Seattle,Someday,Home,32,214506,False,0.501,0.702,2,-4.494,1,0.0313,0.0061,5.49e-06,0.328,0.373,132.069,4,garage
38317,6Slvi85s1hIaeykjvDe1xk,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Perhaps Vampires Is A Bit Strong But…,58,268626,False,0.371,0.914,11,-4.917,0,0.081,0.000293,8.75e-05,0.0852,0.394,134.982,4,garage
